ror,lr,lroe,coki,qs,sir
009ey6w22,0,0,1,0,0
009f6yv14,0,0,1,0,0
009fatj68,0,0,1,0,0
009fw8j44,1,1,1,0,0
009gmrj52,0,0,1,0,0
009gpfg16,0,0,1,0,0
009j14p05,0,0,1,0,0
009jksw02,0,0,1,0,0
009jy0c86,0,0,1,0,0
009kcw598,0,0,1,0,0
009kktb11,0,0,1,0,0
009knm296,0,0,1,0,1
009kx9832,0,0,1,0,1
009m17x95,0,0,1,0,0
009m7cp22,0,0,1,0,0
009maf963,0,0,1,0,0
009mf3820,0,0,1,0,0
009msm672,0,0,1,0,1
009mysd22,0,0,1,0,0
009n8zh45,0,0,1,0,0
009nfym65,1,1,1,0,0
009njsq50,0,0,1,0,0
009nnap37,0,0,1,0,0
009nnre75,0,0,1,0,1
009nz6031,0,0,1,0,0
009p4eg54,0,0,1,0,0
009q3yg92,0,0,1,0,1
009qm7w92,0,0,1,0,0
009qwp447,0,0,1,0,0
009ramd78,0,0,1,0,0
009rhnd12,0,0,1,0,0
009rr6x76,0,0,1,0,0
009rsan39,0,0,1,0,0
009st3569,0,0,1,0,0
009sv4j63,0,0,1,0,0
009tnsj43,0,0,1,0,0
009tveq15,0,0,1,0,1
009v92n69,0,0,1,0,0
009vh5d61,0,0,1,0,1
009vyzb24,0,0,1,0,0
009wgvk87,0,0,1,0,0
009x65438,0,0,1,0,0
009xwd568,1,1,1,1,1
009xxkc85,0,0,1,0,0
009yjbg58,0,0,1,0,0
009yr1d55,0,0,1,0,0
009zbth94,0,0,1,0,0
00a0jsq62,1,1,1,1,0
00a0n9e72,1,1,1,1,1
00a0w0523,0,0,1,0,0
00a0y1f58,0,0,1,0,0
00a208s56,1,1,1,0,0
00a2xv884,1,1,1,1,1
00a3sq030,0,0,1,0,0
00a43vs85,0,0,1,0,0
00a45e114,0,0,1,0,0
00a45v709,1,1,1,1,1
00a4kqq17,0,0,1,1,1
00a4nhr72,0,0,1,0,0
00a4xxf76,0,0,1,0,1
00a5dxw64,0,0,1,0,0
00a5fnb74,0,0,1,0,0
00a5mh069,0,0,1,1,1
00a5pe906,0,0,1,0,1
00a5t5d16,0,0,1,0,0
00a6ram87,0,0,1,0,1
00a6ywr91,0,0,1,0,0
00a736592,0,0,1,0,0
00a8hpd04,0,0,1,0,0
00a9b0g29,0,0,1,0,0
00a9eka65,0,0,1,0,0
00aac9t94,0,0,1,0,0
00aad7q36,0,0,1,0,0
00aamz256,0,0,1,0,1
00aazk693,0,0,1,0,0
00ab95029,0,0,1,0,0
00ab9nq73,0,0,1,0,0
00abagg24,0,0,1,0,0
00abdnc40,0,0,1,0,0
00adax290,0,0,1,0,0
00ads0y69,0,0,1,0,0
00ae33288,0,0,1,0,1
00ae65a65,0,0,1,0,0
00af12v02,0,0,1,0,0
00af3sa43,1,1,1,1,1
00afdp487,1,1,1,0,0
00afp2z80,1,1,1,1,0
00afpvb68,0,0,1,0,0
00aft1q37,1,1,1,1,1
00ah3j950,0,0,1,0,0
00aj4th23,0,0,1,0,0
00aj75s74,0,0,1,0,0
00ajd9b21,0,0,1,0,0
00ajg8t71,0,0,1,0,0
00ajvsd91,0,0,1,0,0
00ajzsc28,0,0,1,0,1
00ak23720,0,0,1,0,0
00akhqc20,0,0,1,0,0
00amjd520,0,0,1,0,0
00amt5186,0,0,1,0,0
00an5hx75,0,0,1,0,1
00ap24592,0,0,1,0,0
00apdsa62,0,0,1,0,1
00apj8t60,1,1,1,1,1
00aq42n63,0,0,1,0,0
00aq5m079,0,0,1,0,0
00aqdmx54,0,0,1,0,0
00aqm2347,0,0,1,0,0
00aqw3z26,0,0,1,0,0
00arjnt84,0,0,1,0,0
00asevw10,0,0,1,0,0
00atp1s12,0,0,1,0,0
00av6fw44,0,0,1,0,0
00avfj807,0,0,1,0,1
00aw48305,0,0,1,0,0
00awd9g61,1,1,1,0,0
00ax71d21,0,0,1,1,1
00ax83b61,0,0,1,0,0
00axehm46,0,0,1,0,0
00axm1v07,0,0,1,0,0
00ay50243,0,0,1,0,0
00ay7va13,0,0,1,1,1
00ay9v204,1,1,1,1,1
00aygzx54,0,0,1,0,1
00ayhx656,1,1,1,1,1
00az5dt38,0,0,1,0,0
00aze9982,0,0,1,0,0
00b063968,0,0,1,0,0
00b0jb681,0,0,1,0,1
00b0t9z66,0,0,1,0,0
00b1c9541,1,1,1,1,0
00b210x50,0,0,1,1,0
00b2e6559,0,0,1,0,0
00b2pbe02,0,0,1,0,0
00b30xv10,1,1,1,1,1
00b37sa87,0,0,1,0,0
00b3j7936,0,0,1,0,0
00b3mhg89,0,0,1,0,0
00b44sj21,0,0,1,0,0
00b45dj41,0,0,1,0,0
00b5ztt43,0,0,1,0,0
00b6j6x40,0,0,1,0,0
00b6wzg36,0,0,1,0,0
00b718e82,0,0,1,0,0
00b7ckn36,0,0,1,0,0
00b7rd089,0,0,1,0,0
00b7x1x53,0,0,1,0,0
00b7yvh50,0,0,1,0,0
00ba6pg24,0,0,1,0,1
00bad4666,0,0,1,0,0
00baf2h95,0,0,1,0,0
00bas1c41,1,1,1,1,0
00batt813,0,0,1,0,0
00bav2821,0,0,1,0,0
00bb01z14,0,0,1,0,0
00bb9ch64,0,0,1,0,0
00bbeqy02,0,0,1,0,1
00bcgjj54,0,0,1,0,0
00bchtj94,0,0,1,0,0
00bd1d647,0,0,1,0,1
00be10k49,0,0,1,0,0
00bgbmf24,0,0,1,0,0
00bge3r76,0,0,1,0,0
00bgk9508,1,1,1,1,0
00bgtad15,0,0,1,0,0
00bgzqr58,0,0,1,0,0
00bhzt187,0,0,1,0,0
00bmb8a49,0,0,1,0,0
00bmh7e34,0,0,1,0,0
00bmj0a71,0,0,1,1,1
00bmjd793,0,0,1,0,0
00bmp7042,0,0,1,0,0
00bmxak18,0,0,1,0,1
00bmzhb16,0,0,1,0,0
00bn0wv11,0,0,1,0,0
00bneyt76,0,0,1,0,0
00bnk2e50,0,0,1,0,1
00bq8vv83,0,0,1,0,0
00bqc1z76,0,0,1,0,0
00bqe3914,0,0,1,0,0
00bqgmr50,0,0,1,0,0
00bqrh472,0,0,1,0,0
00bqttt79,0,0,1,0,1
00bqvf857,0,0,1,1,1
00bqy3h17,0,0,1,0,1
00br73y72,0,0,1,0,0
00br9cf93,0,0,1,0,0
00brc6r59,0,0,1,0,0
00bscyw28,0,0,1,0,0
00bsj2955,0,0,1,0,1
00bsyjc58,0,0,1,0,0
00bt0h739,0,0,1,0,0
00bt7we59,0,0,1,0,0
00btgsb62,0,0,1,0,1
00bvew379,0,0,1,0,0
00bvysh61,0,0,1,0,1
00bw4x405,0,0,1,0,0
00bw8d226,1,1,1,1,0
00bwfj843,0,0,1,0,0
00bwtjf83,0,0,1,0,0
00bx6dj65,0,0,1,0,1
00bxeqa64,0,0,1,0,0
00bz3ax41,0,0,1,0,0
00bz6qm80,0,0,1,0,0
00bz97317,0,0,1,0,0
00bzckd95,0,0,1,0,0
00bzfhs56,0,0,1,0,0
00bzsst90,0,0,1,0,1
00bzst557,0,0,1,0,0
00c0xnf10,0,0,1,0,0
00c27rz48,0,0,1,0,0
00c2t9540,0,0,1,0,0
00c32gy34,0,0,1,0,1
00c3bg218,0,0,1,0,0
00c4ccg58,0,0,1,0,0
00c4e7y75,0,0,1,0,1
00c4wc133,0,0,1,0,0
00c4wmy51,0,0,1,0,0
00c55ce88,0,0,1,0,0
00c5q9r49,0,0,1,0,0
00c72nj97,0,0,1,0,0
00c7fav87,0,0,1,0,1
00c7kp696,0,0,1,0,0
00c7kvd80,1,1,1,0,1
00c7x4a95,1,1,1,0,1
00c8e6e47,0,0,1,0,0
00c9gh315,0,0,1,0,0
00ca12a38,0,0,1,0,0
00ca6fy54,0,0,1,0,0
00ca9p538,0,0,1,0,0
00cacz449,0,0,1,0,0
00cae8n39,0,0,1,0,0
00cb23x68,1,1,1,1,1
00cb9w016,1,1,1,1,1
00cbhey71,0,0,1,0,1
00cbm0437,0,0,1,0,0
00cbts945,0,0,1,0,1
00ccec020,0,0,1,0,1
00cckeg37,0,0,1,0,0
00ccxmy30,0,0,1,0,0
00cd2bj23,0,0,1,0,0
00cd48p72,0,0,1,0,0
00cdrtq48,0,0,1,1,1
00cdtrb49,0,0,1,0,0
00cdwva22,0,0,1,0,0
00cdy6v14,0,0,1,0,0
00cepgz04,0,0,1,0,0
00cey1j90,0,0,1,0,0
00cf0ab87,0,0,1,0,0
00cf3sf89,0,0,1,0,0
00cfa1c07,0,0,1,0,0
00cg1ev32,0,0,1,0,0
00cgjqd45,0,0,1,0,0
00cgkxv41,0,0,1,0,0
00ch7yk27,0,0,1,0,1
00chfja07,1,1,1,1,0
00chke646,0,0,1,0,0
00chnh519,0,0,1,0,0
00ck0vh11,0,0,1,0,0
00ckb9008,0,0,1,0,0
00ckgf271,0,0,1,0,0
00cmjga69,0,0,1,0,0
00cn92c09,1,1,1,1,1
00cnme797,0,0,1,0,0
00cp8c465,0,0,1,0,0
00cpstt72,0,0,1,0,0
00crnyv53,0,0,1,0,0
00crqck26,0,0,1,0,0
00crw9046,0,0,1,0,0
00crwr158,0,0,1,0,0
00cs91c30,0,0,1,0,0
00ct7kr02,0,0,1,0,0
00ct9cz38,0,0,1,0,0
00cta1n89,0,0,1,0,0
00ctbs693,0,0,1,0,0
00ctyfm67,0,0,1,0,0
00cv1e222,0,0,1,0,0
00cv9y106,1,1,1,1,1
00cvckk37,0,0,1,0,0
00cvkwk76,0,0,1,0,0
00cvp0686,0,0,1,0,0
00cvxb145,1,1,1,1,1
00cwp6m07,0,0,1,0,0
00cwwxh37,0,0,1,0,0
00cxp1a86,0,0,1,0,0
00cxqcr87,0,0,1,0,0
00cxrw595,0,0,1,0,0
00cy1zs35,0,0,1,0,0
00cy2ef80,0,0,1,0,0
00cy7e479,0,0,1,0,0
00cyrx553,0,0,1,0,0
00cyydd11,1,1,1,1,1
00cztqj29,0,0,1,0,0
00d0rke27,0,0,1,0,0
00d167n54,0,0,1,0,1
00d25af97,0,0,1,1,1
00d260p98,0,0,1,0,0
00d27f502,0,0,1,0,0
00d2w9g53,0,0,1,0,1
00d2y1254,0,0,1,0,0
00d440w27,0,0,1,0,0
00d55g310,0,0,1,0,0
00d5d1v82,0,0,1,0,0
00d5dd272,0,0,1,0,0
00d6k8y35,0,0,1,1,0
00d7f8730,1,1,1,0,1
00d7gza76,0,0,1,0,0
00d7rqp94,0,0,1,0,0
00d7xrm67,1,1,1,1,0
00d80zx46,1,1,1,1,1
00d8gp927,0,0,1,0,1
00d973h41,0,0,1,0,0
00d9ah105,1,1,1,1,1
00d9qf519,0,0,1,0,0
00da1gf19,0,0,1,1,1
00db2vc28,0,0,1,0,0
00dbd8b73,1,1,1,1,0
00dbrh564,0,0,1,0,0
00dc7s858,1,1,1,0,1
00dcg0248,0,0,1,0,0
00dd6af44,0,0,1,0,1
00dde9829,0,0,1,0,0
00death42,0,0,1,0,0
00deghz86,0,0,1,0,0
00deq0f50,0,0,1,0,0
00devjr72,0,0,1,0,0
00df5yc52,1,1,1,1,1
00dfbfw84,0,0,1,0,0
00dfbm658,0,0,1,0,0
00dfbms98,0,0,1,0,0
00dg2xc09,0,0,1,0,0
00dgnn742,0,0,1,0,0
00dhbnv07,0,0,1,0,0
00dhmq281,0,0,1,0,0
00djmfe91,0,0,1,0,0
00djv2c17,1,1,1,0,0
00dmdt028,0,0,1,1,1
00dmfq477,0,0,1,0,0
00dmpgj58,0,0,1,1,0
00dn43547,1,1,1,1,1
00dn4t376,1,1,1,1,0
00dn75839,0,0,1,0,0
00dna7t83,1,1,1,1,1
00dnbtf70,0,0,1,0,0
00dncgb07,0,0,1,0,0
00dp5a155,0,0,1,0,0
00dpnh189,0,0,1,0,0
00dqq0p30,0,0,1,0,0
00dqry546,0,0,1,0,1
00dr09x15,0,0,1,0,0
00dr28g20,1,1,1,1,1
00dr54257,0,0,1,0,0
00dre6z66,0,0,1,0,0
00ds41r10,0,0,1,0,0
00dse3307,0,0,1,0,0
00dsfsy77,0,0,1,0,0
00dtsyq89,0,0,1,0,0
00dv28z40,0,0,1,0,0
00dv5qk90,0,0,1,0,0
00dv9q566,0,0,1,0,1
00dvjtq12,0,0,1,0,1
00dvsyx28,0,0,1,0,0
00dwyn417,0,0,1,0,0
00dxj9a45,0,0,1,0,1
00dygpn15,0,0,1,0,0
00dyv5995,0,0,1,0,0
00dz1eb96,0,0,1,0,0
00dzfx204,0,0,1,0,0
00dzmf738,0,0,1,0,0
00dzptj80,0,0,1,0,0
00e0bf989,0,0,1,0,0
00e0c0q64,0,0,1,0,0
00e16h982,0,0,1,0,1
00e1bj270,0,0,1,0,0
00e26jr92,0,0,1,0,0
00e2khh43,0,0,1,0,0
00e2rng16,0,0,1,0,0
00e3ms285,0,0,1,0,0
00e3y0580,0,0,1,0,0
00e42ba10,0,0,1,0,0
00e42hf98,0,0,1,0,0
00e477a69,0,0,1,0,0
00e49gy82,0,0,1,0,1
00e4hrk88,1,1,1,0,1
00e4pwa85,0,0,1,0,0
00e4zxr41,0,0,1,0,0
00e5k0821,0,0,1,0,0
00e5yzw53,0,0,1,0,1
00e6ytg41,0,0,1,0,0
00e7n9517,0,0,1,0,0
00e7vgg86,0,0,1,0,0
00e7vmq69,0,0,1,0,1
00e8bt462,0,0,1,0,0
00e8f1a50,0,0,1,0,0
00e8nsh51,0,0,1,0,0
00e96v939,0,0,1,0,0
00e97v486,0,0,1,0,0
00e9cav63,0,0,1,0,0
00e9xa106,0,0,1,0,0
00ea13906,0,0,1,0,0
00ea8xx02,0,0,1,0,0
00eae9z71,1,1,1,1,0
00eaebe27,0,0,1,0,0
00eaycp31,0,0,1,0,0
00ecztp88,0,0,1,0,0
00ed0hz84,0,0,1,0,0
00ed7qw32,0,0,1,0,0
00eda4j42,0,0,1,0,1
00edtwv66,0,0,1,0,0
00edvg943,0,0,1,0,0
00ef10m46,0,0,1,0,0
00effsg46,0,0,1,0,0
00efgh409,0,0,1,0,0
00eftnx64,0,0,1,0,1
00efxp054,0,0,1,0,0
00eg5dk50,0,0,1,0,0
00egdv862,1,1,1,1,1
00ege8681,0,0,1,0,0
00ejh1102,0,0,1,0,0
00ejm2g54,0,0,1,0,1
00ek90y03,0,0,1,0,0
00ekjkp43,0,0,1,0,0
00em04n91,0,0,1,0,1
00emz0366,0,0,1,0,1
00engpz63,1,1,1,1,1
00enjfk59,0,0,1,0,0
00ep21g81,0,0,1,0,0
00ep9v282,0,0,1,0,0
00epajq42,0,0,1,0,0
00epbww69,0,0,1,0,0
00eq8hh49,0,0,1,0,0
00eqgy272,0,0,1,0,0
00erb5q72,0,0,1,0,1
00erejq84,0,0,1,0,0
00erq7915,0,0,1,0,0
00es7k954,0,0,1,0,0
00et6q107,1,1,1,1,1
00et93377,0,0,1,0,0
00etaks59,0,0,1,0,0
00ev3nz67,0,0,1,0,0
00ewfne71,0,0,1,0,0
00ewz9128,0,0,1,0,0
00excyz84,1,1,1,1,1
00ey2ce45,0,0,1,0,0
00ey4b732,0,0,1,0,0
00ey54k21,0,0,1,0,0
00ey9xa07,0,0,1,0,0
00ezd5874,0,0,1,0,0
00ezf9p03,0,0,1,0,0
00f0z8g04,0,0,1,0,0
00f11af73,0,0,1,0,0
00f1h3n75,0,0,1,0,0
00f1wmk62,0,0,1,0,0
00f1zfq44,1,1,1,1,1
00f23qy62,0,0,1,0,0
00f266q65,0,0,1,0,1
00f2pe266,0,0,1,0,0
00f2txz25,1,1,1,0,1
00f2wje32,0,0,1,0,0
00f2yqf98,1,1,1,1,1
00f3apt60,0,0,1,0,0
00f3w5j61,0,0,1,0,0
00f4jdp82,0,0,1,0,0
00f54p054,1,1,1,1,1
00f5esq17,0,0,1,0,0
00f5q5839,0,0,1,0,0
00f659030,0,0,1,0,0
00f72x493,0,0,1,0,0
00f7hpc57,1,1,1,1,0
00f7yqx35,0,0,1,0,0
00f7ytv44,0,0,1,0,0
00f8d9297,0,0,1,0,0
00f8k0n29,0,0,1,0,0
00f8man71,0,0,1,0,1
00f93gn72,0,0,1,0,0
00f96dc95,0,0,1,0,0
00f98bm36,0,0,1,0,0
00f9r7e77,0,0,1,0,0
00fa9v295,0,0,1,0,0
00fafvp33,0,0,1,0,1
00fbm6g50,0,0,1,0,0
00fbnyb24,1,1,1,1,0
00fc1qt65,0,0,1,0,1
00fcpmw49,0,0,1,0,0
00fcxqx79,0,0,1,0,0
00fd30e02,0,0,1,0,0
00fd6f737,0,0,1,0,0
00fdnsr88,0,0,1,0,0
00fds2k14,0,0,1,0,0
00fdzcx89,0,0,1,0,0
00fe1xp94,0,0,1,0,0
00ff4bt20,0,0,1,0,0
00ff5f522,0,0,1,0,1
00ffq6216,0,0,1,0,0
00fgcap50,0,0,1,0,0
00fh64z73,0,0,1,0,0
00fhc9y79,0,0,1,0,1
00fhcxc56,0,0,1,0,1
00fhk4582,0,0,1,0,1
00fj6he94,0,0,1,0,0
00fj73d18,0,0,1,0,0
00fjnjn69,0,0,1,0,0
00fjzqj15,0,0,1,0,1
00fk31757,0,0,1,0,0
00fkbtp02,0,0,1,0,0
00fkjwd61,0,0,1,0,0
00fkm8n81,0,0,1,0,0
00fkqwx76,0,0,1,0,0
00fmnpw63,0,0,1,0,0
00fn3pa80,0,0,1,0,0
00fn7gb05,0,0,1,1,1
00fnk0q46,0,0,1,0,0
00fp2m518,0,0,1,0,0
00fp42952,0,0,1,0,0
00fp8jg78,0,0,1,0,0
00fp9k450,0,0,1,0,1
00fpz4c36,0,0,1,0,0
00fq07k50,0,0,1,1,1
00fq0d986,0,0,1,0,0
00fqfkm54,0,0,1,0,0
00fqyhf62,0,0,1,0,0
00fr68j09,0,0,1,0,0
00frehm74,0,0,1,0,0
00frr1n84,0,0,1,1,1
00fs9wb06,0,0,1,0,1
00fsgfk96,0,0,1,0,0
00ftg6h50,0,0,1,0,0
00ftx0026,0,0,1,0,0
00ftze589,0,0,1,0,0
00fvwqz75,0,0,1,0,0
00fvyjk73,0,0,1,0,1
00fwg7016,0,0,1,0,0
00fwhaq79,0,0,1,0,0
00fx5h019,0,0,1,0,0
00fy5v859,0,0,1,0,0
00fycgp36,0,0,1,0,1
00fyj0e42,0,0,1,0,0
00fzmm222,0,0,1,0,0
00g07sz63,0,0,1,0,0
00g0n6t22,0,0,1,0,0
00g0p6g84,1,1,1,1,1
00g0p9k78,0,0,1,0,0
00g0t4m04,0,0,1,0,0
00g11es29,0,0,1,0,0
00g1je163,0,0,1,0,0
00g1psz15,0,0,1,0,0
00g1w3j30,0,0,1,0,1
00g1zds18,0,0,1,0,0
00g241p78,0,0,1,0,0
00g2cf802,0,0,1,0,0
00g2fk805,0,0,1,0,0
00g2pnp92,0,0,1,0,0
00g2xk477,0,0,1,1,0
00g2ypp58,0,0,1,0,1
00g30e956,1,1,1,1,0
00g325k81,0,0,1,1,1
00g49fd96,0,0,1,0,0
00g58cv73,0,0,1,0,0
00g5b0g93,1,1,1,0,1
00g5hfp88,0,0,1,0,0
00g5sqv46,1,1,1,1,1
00g6cx256,0,0,1,0,0
00g6ka752,1,1,1,1,1
00g6nvj03,0,0,1,0,0
00g700j37,0,0,1,0,0
00g732a62,0,0,1,0,0
00g741v42,0,0,1,0,0
00g7a7c91,0,0,1,0,0
00g7v8090,0,0,1,0,0
00g7xqw85,0,0,1,0,0
00g86hk06,0,0,1,0,0
00g8jvh18,0,0,1,0,0
00g8k7g33,0,0,1,0,0
00g9rmg66,0,0,1,0,0
00gby0d64,0,0,1,0,0
00gcbxk06,0,0,1,0,0
00gcgqv39,0,0,1,0,0
00gck2e56,0,0,1,0,0
00gcpds33,0,0,1,0,1
00gd7ns03,0,0,1,0,0
00gdary87,0,0,1,0,0
00gdqcd57,0,0,1,0,0
00ge23k91,0,0,1,0,0
00ge2jh15,0,0,1,0,0
00geck193,0,0,1,0,0
00gg5zj35,0,0,1,0,1
00ggmmz77,0,0,1,0,0
00ggpsq73,1,1,1,0,0
00ggq9r86,0,0,1,0,0
00ggqtz82,0,0,1,0,0
00ghjek97,0,0,1,0,0
00ghx1590,0,0,1,0,0
00ghzk478,0,0,1,0,1
00gj2kk32,0,0,1,0,0
00gj61d63,0,0,1,0,0
00gjj5n39,0,0,1,0,0
00gjkwr85,0,0,1,0,0
00gjmav90,0,0,1,0,0
00gjv5s24,0,0,1,0,0
00gkhpw57,0,0,1,1,0
00gm0aw40,0,0,1,0,0
00gm52g34,0,0,1,0,0
00gmd7q80,0,0,1,0,0
00gn1hm60,0,0,1,0,0
00gn6h668,0,0,1,0,0
00gnxy932,0,0,1,0,0
00gq3pb70,0,0,1,0,0
00gq58w69,0,0,1,0,0
00gq7p328,0,0,1,0,0
00gqzks48,0,0,1,0,0
00grh1m39,0,0,1,0,0
00gsa4126,0,0,0,0,1
00gt23c81,0,0,1,0,0
00gt6pp04,0,0,1,0,0
00gtcbp88,0,0,1,0,1
00gvj4587,0,0,1,0,0
00gvw6327,0,0,1,0,0
00gx3j908,1,1,1,0,1
00gxmhc57,0,0,1,0,0
00gxs8147,0,0,1,0,0
00gy7qs50,0,0,1,0,0
00gyn5p04,0,0,1,0,0
00gyygy85,0,0,1,0,0
00gz03w45,0,0,1,0,0
00gz95c92,0,0,1,0,0
00gzkxz88,0,0,1,0,0
00gznmy49,0,0,1,0,0
00h04da97,0,0,1,0,0
00h15ta02,0,0,1,0,0
00h1gc758,0,0,1,0,1
00h25w961,0,0,1,0,0
00h2bx184,0,0,1,0,0
00h2tq173,0,0,1,0,0
00h2vm590,1,1,1,1,1
00h4spn88,0,0,1,0,1
00h547294,0,0,1,0,0
00h55v928,1,1,1,1,0
00h63w240,0,0,1,0,0
00h6set76,1,1,1,1,1
00h7p4v21,0,0,1,0,0
00h8nar58,0,0,1,0,0
00h8wdb33,0,0,1,0,0
00h90tg62,0,0,1,0,0
00h974d79,0,0,1,0,0
00h9jch39,0,0,1,0,0
00h9jrb69,0,0,1,1,0
00ha14p11,0,0,1,0,1
00haq1z06,0,0,1,0,0
00har9915,0,0,1,0,0
00hay9j83,0,0,1,0,0
00hayyk04,0,0,1,0,0
00hb0gy21,0,0,1,0,0
00hbwk525,0,0,1,0,0
00hcmxe97,0,0,1,0,0
00hd4jd19,0,0,1,0,0
00hdaxs89,0,0,1,0,0
00hdf8e67,0,0,1,0,0
00hdt0550,0,0,1,0,0
00hdydj55,0,0,1,0,0
00he9fz79,0,0,1,0,0
00het1s45,0,0,1,0,0
00hfj7g70,1,1,1,1,1
00hgh4525,0,0,1,0,0
00hhe7195,0,0,1,0,0
00hhr3x36,0,0,1,0,1
00hhrbd92,0,0,1,0,0
00hhvp820,0,0,1,0,0
00hj54h04,1,1,1,1,0
00hj8s172,1,1,1,1,1
00hjr9f41,0,0,1,0,0
00hkj1v53,0,0,1,0,1
00hm4a331,0,0,1,0,0
00hm77b03,0,0,1,0,0
00hmh4f17,0,0,1,0,0
00hn0mq04,0,0,1,0,0
00hn38v76,0,0,1,0,0
00hn7w693,1,1,1,1,1
00hn8pj83,0,0,1,0,0
00hnkz789,0,0,1,0,0
00hnq3t35,0,0,1,0,0
00hntwx50,0,0,1,0,0
00hny2n79,0,0,1,0,0
00hp3t035,0,0,0,0,1
00hpjtd88,0,0,1,0,0
00hpz7z43,1,1,1,1,1
00hq0e369,0,0,1,0,0
00hqbvm92,0,0,1,0,0
00hqkan37,0,0,1,1,1
00hqpmg61,0,0,1,0,0
00hs7dr46,1,1,1,1,1
00hshrf16,0,0,1,0,1
00hswnk62,1,1,1,1,1
00htg6162,0,0,1,0,0
00htwgm11,0,0,1,0,0
00htzc939,0,0,1,0,0
00hv1r627,0,0,1,0,0
00hvbx079,0,0,1,0,0
00hveka38,0,0,1,0,0
00hvga705,0,0,1,0,0
00hvk3c79,0,0,1,0,0
00hw53j55,0,0,1,0,0
00hwfn059,0,0,1,0,0
00hx57361,1,1,1,1,1
00hx6zz33,0,0,1,0,0
00hxk7s55,0,0,1,0,1
00hy0st98,0,0,1,0,0
00hysm292,0,0,1,0,0
00hzrhy27,0,0,1,0,0
00hzs6t60,0,0,1,0,0
00j0emq76,0,0,1,0,0
00j0krs40,0,0,1,0,0
00j0prg66,0,0,1,0,0
00j0rk173,0,0,1,0,0
00j0x9b96,0,0,1,0,0
00j1sp553,0,0,1,0,0
00j1xwp39,0,0,1,0,0
00j1zdb24,0,0,1,0,0
00j2a7k55,0,0,1,0,1
00j31gd42,0,0,1,0,0
00j32a689,0,0,1,0,0
00j3qc684,0,0,1,0,0
00j4d3v37,0,0,1,0,0
00j4fc191,0,0,1,0,0
00j4pe902,0,0,1,0,0
00j52pq61,0,0,1,0,0
00j5cb536,0,0,1,0,0
00j5kgp20,0,0,1,0,0
00j65mz88,0,0,1,0,0
00j6r8583,0,0,1,0,0
00j75pt62,0,0,1,0,0
00j78xh95,0,0,1,0,0
00j7bab93,0,0,1,0,1
00j7d4t09,0,0,1,0,0
00j82ct10,0,0,1,0,0
00j83d509,0,0,1,0,0
00j8xcs04,0,0,1,0,0
00j98j631,0,0,1,0,0
00j9qag85,1,1,1,0,1
00j9xkc07,0,0,1,0,0
00jaard37,0,0,1,0,0
00jatyx22,0,0,1,0,0
00jb0e673,0,0,1,0,0
00jb9vg53,0,0,1,1,0
00jbpxw47,0,0,1,0,0
00jbwpt44,0,0,1,0,0
00jc20583,0,0,1,0,0
00jd71216,0,0,1,0,0
00jdr0662,0,0,1,0,1
00jdryp44,0,0,1,0,1
00je08e11,0,0,1,0,0
00je1p681,0,0,1,0,0
00jeqjx33,0,0,1,1,1
00jet1p36,0,0,1,0,0
00jfare13,0,0,1,0,0
00jffx511,0,0,1,0,0
00jgwn197,0,0,1,0,0
00jhyq802,0,0,1,0,0
00jjdh985,0,0,1,0,0
00jjeh629,0,0,1,0,0
00jjkh886,0,0,1,0,1
00jkdhd30,0,0,1,0,0
00jkkm943,0,0,1,0,0
00jmfr291,1,1,1,1,0
00jmsxk74,0,0,1,0,1
00jn77c36,0,0,1,0,0
00jnbe692,0,0,1,0,0
00jpcnb73,0,0,1,0,0
00jpxtg25,0,0,1,0,0
00jpzfk69,0,0,1,0,0
00jrpyg10,0,0,1,0,0
00jrtvk29,0,0,1,0,0
00js3aw79,1,1,1,1,1
00jsec129,0,0,1,0,0
00jsjm362,0,0,1,0,0
00jsr1632,0,0,1,0,0
00jstgs54,0,0,1,0,0
00jtk7j90,0,0,1,0,0
00jtmb277,1,1,1,1,1
00jtran50,0,0,1,0,0
00jtwxn03,0,0,1,0,0
00jw3g525,0,0,1,0,0
00jx6qy10,0,0,1,0,0
00jxpy231,0,0,1,0,0
00jxr5c40,0,0,1,1,1
00jxshx33,0,0,1,1,1
00jy9e726,0,0,1,0,0
00jydkt05,0,0,1,0,0
00jyxmj57,0,0,1,0,0
00jz5ch17,0,0,1,0,0
00jzdyg03,0,0,1,0,0
00jzexr10,0,0,1,0,0
00jzv1t04,0,0,1,0,0
00jzwgz36,1,1,1,1,0
00k0bfm63,0,0,1,0,0
00k0k7y87,0,0,1,0,0
00k206f19,0,0,1,0,0
00k27aj44,0,0,1,0,0
00k3ayt93,0,0,1,0,1
00k3q8x90,0,0,1,0,0
00k4ab982,0,0,1,0,0
00k4v9x79,0,0,1,0,0
00k5j5c86,1,1,1,0,1
00k5tp492,0,0,1,0,0
00k5x6r15,0,0,1,0,0
00k62pe27,0,0,1,0,0
00k63dq23,0,0,1,0,1
00k6bry75,0,0,1,0,0
00k6c4h29,0,0,1,0,0
00k6tx165,0,0,1,0,1
00k6x1e94,0,0,1,0,0
00k71kh37,0,0,1,0,0
00k7kt283,0,0,1,0,0
00k8f0571,0,0,1,0,0
00k8f0f41,0,0,1,0,0
00k8k8t47,0,0,1,0,0
00k8s2y27,0,0,1,0,0
