ror,region,lr,lroe,coki,qs,sir
01g621a78,Europe,0,0,1,0,0
01g63ab19,Americas,0,0,1,0,0
01g67by91,Americas,0,0,1,0,0
01g6g9h28,Asia,0,0,1,0,0
01g6hae70,Americas,0,0,1,0,0
01g6k1070,Americas,0,0,1,0,0
01g6z7557,Europe,0,0,1,0,0
01g73y611,Americas,0,0,1,0,0
01g77mv66,Americas,0,0,1,0,0
01g79at26,Asia,0,0,1,0,0
01g7c0g45,Americas,0,0,1,0,0
01g7fa878,Europe,0,0,1,0,0
01g7pk335,Americas,0,0,1,0,0
01g7qth32,Asia,0,0,1,0,1
01g7s6g79,Oceania,0,0,1,0,1
01g7ypx22,Americas,0,0,1,0,0
01g80gk13,Europe,0,0,1,0,0
01g84kr32,Europe,0,0,1,0,0
01g853f75,Asia,0,0,1,0,0
01g87hr29,Europe,0,0,1,0,0
01g8cdp94,Asia,0,0,1,0,0
01g8djv19,Europe,0,0,1,0,0
01g8e7412,Americas,0,0,1,0,0
01g8hb609,Europe,0,0,1,0,0
01g8p7e44,Europe,0,0,1,0,0
01g8tqt55,Americas,0,0,1,0,0
01g8yfk02,Asia,0,0,1,0,0
01g9ekh39,Asia,0,0,1,0,0
01g9gaq76,Asia,0,0,1,0,0
01g9hkj35,Asia,0,0,1,0,1
01g9q1f24,Asia,0,0,1,0,0
01g9qbv95,Africa,0,0,1,0,0
01g9rp025,Americas,0,0,1,0,0
01g9ty582,Europe,1,1,1,0,1
01g9vbr38,Americas,1,1,1,1,0
01g9vka88,Americas,0,0,1,0,0
01g9x3v85,Americas,0,0,1,0,0
01g9y2x13,Asia,0,0,1,0,0
01ga31z69,Americas,0,0,1,0,0
01ga56p68,Americas,0,0,1,0,0
01ga8zd22,Asia,0,0,1,0,0
01gaavs46,Americas,0,0,1,0,0
01gacnq13,Europe,0,0,1,0,0
01gah6w46,Asia,0,0,1,0,0
01gah9v52,Americas,0,0,1,0,0
01gaj0s81,Asia,0,0,1,0,0
01gamcy45,Europe,0,0,1,0,0
01gan4k05,Europe,0,0,1,0,0
01gaptw32,Europe,0,0,1,0,0
01gapzp55,Europe,0,0,1,0,0
01gasft26,Africa,0,0,1,0,0
01gavpb45,Americas,0,0,1,0,0
01gaw2478,Asia,0,0,1,0,1
01gazqa80,Europe,0,0,1,0,0
01gb3y148,Asia,0,0,1,0,0
01gb8pc70,Americas,0,0,1,0,0
01gb99w41,Americas,0,0,1,1,0
01gbba190,Americas,0,0,1,0,0
01gbfax37,Asia,1,1,1,0,1
01gbhv690,Americas,0,0,1,0,0
01gbk3827,Americas,0,0,1,0,0
01gbmsc69,Europe,0,0,1,0,0
01gbppd30,Europe,0,0,1,0,0
01gbt6a54,Americas,0,0,1,0,0
01gbymr57,Americas,0,0,1,0,0
01gbz1v61,Americas,0,0,1,0,0
01gc0wp38,Americas,0,0,1,0,0
01gcc9p15,Americas,0,0,1,0,0
01gccqc59,Europe,0,0,1,0,0
01gcdtm70,Europe,0,0,1,0,0
01gcg9888,Europe,0,0,1,0,0
01gckhp53,Europe,0,0,1,0,0
01gcmye25,Africa,0,0,1,0,0
01gcnxt20,Asia,0,0,1,0,0
01gcrbc43,Americas,0,0,1,0,0
01gcsh020,Europe,0,0,1,0,0
01gcwk603,Asia,0,0,1,0,0
01gd1dh27,Europe,0,0,1,0,0
01gd1jq14,Asia,0,0,1,0,0
01gd3da15,Americas,0,0,1,0,0
01gdbf303,Europe,0,0,1,0,0
01gdbj015,Europe,0,0,1,0,0
01gdjt538,Americas,0,0,1,0,0
01gdpc846,Americas,0,0,1,0,0
01gdx5384,Europe,0,0,1,0,0
01ge2tp14,Asia,0,0,1,0,0
01ge5zt06,Europe,0,0,1,0,0
01ge67z96,Europe,0,0,1,0,0
01ge84v72,Americas,0,0,1,0,0
01geb0342,Americas,0,0,1,0,0
01gedh423,Asia,0,0,1,0,0
01gek1696,Americas,0,0,1,0,0
01gezbc84,Asia,0,0,1,0,1
01gf00k84,Asia,0,0,1,0,0
01gf20981,Americas,0,0,1,0,0
01gf4rc63,Europe,0,0,1,0,0
01gfeyd95,Europe,0,0,1,0,1
01gfr8917,Europe,0,0,1,0,0
01gg2ha52,Asia,0,0,1,0,0
01gg7gz51,Americas,0,0,1,0,0
01gg7p150,Americas,0,0,1,0,0
01ggenr10,Americas,0,0,1,0,0
01ggf6w15,Europe,0,0,1,0,0
01ggnn306,Asia,0,0,1,0,1
01ggsp920,Asia,0,0,1,0,1
01ggx4157,Europe,0,0,1,0,1
01ggyr403,Americas,0,0,1,0,0
01ggzh816,Asia,0,0,1,0,0
01gh6ja41,Americas,0,0,1,0,0
01gh7yb82,Americas,0,0,1,0,0
01gh80505,Europe,0,0,1,0,0
01gh88804,Asia,0,0,1,0,0
01ghqfw43,Europe,0,0,1,0,0
01ghvgs84,Europe,0,0,1,0,0
01ghxpd93,Asia,0,0,1,0,0
01gje7n16,Europe,0,0,1,0,0
01gjgcg03,Americas,0,0,1,0,0
01gjnjy30,Americas,0,0,1,0,0
01gjnzx46,Americas,0,0,1,0,0
01gjtys23,Europe,0,0,1,0,0
01gjxh181,Asia,0,0,1,0,0
01gjzex58,Europe,0,0,1,0,0
01gk2j051,Europe,0,0,1,0,0
01gk2wz65,Europe,0,0,1,0,0
01gk44f56,Americas,0,0,1,0,0
01gk55t56,Asia,0,0,1,0,0
01gk6p474,Europe,0,0,1,0,0
01gkbq247,Asia,0,0,1,0,0
01gkn6j11,Asia,0,0,1,0,0
01gkp6p31,Americas,0,0,1,0,0
01gktk238,Europe,0,0,1,0,0
01gkym270,Europe,0,0,1,0,0
01gm0md04,Europe,0,0,1,0,0
01gm5f004,Europe,0,0,1,0,0
01gm99y36,Asia,0,0,1,0,0
01gmp5538,Americas,0,0,1,0,0
01gmpxf32,Americas,0,0,1,0,0
01gmqr298,Europe,1,1,1,1,0
01gmrmd93,Americas,0,0,1,0,0
01gmtnk43,Europe,0,0,1,0,0
01gmv5d77,Americas,0,0,1,0,0
01gmyr425,Asia,0,0,1,1,0
01gnagj68,Asia,0,0,1,0,0
01gnd8r41,Europe,0,0,1,0,0
01gng0007,Asia,0,0,1,0,0
01gngef73,Asia,0,0,1,0,0
01gnjkm30,Americas,0,0,1,0,0
01gnp4591,Europe,0,0,1,0,0
01gntjh03,Europe,0,0,1,0,1
01gnx5040,Europe,0,0,1,0,0
01gnzp994,Asia,0,0,1,0,0
01gp1hk26,Americas,0,0,1,0,0
01gp78072,Americas,0,0,1,0,0
01gp83d60,Europe,0,0,1,0,0
01gp9ja19,Americas,0,0,1,0,0
01gp9yw74,Europe,0,0,1,0,0
01gpc1r56,Asia,0,0,1,0,0
01gpc7s59,Americas,0,0,1,0,0
01gpjfw56,Europe,0,0,1,0,0
01gpm9f56,Asia,0,0,1,0,0
01gptg397,Americas,0,0,1,0,0
01gpw0445,Europe,0,0,1,0,0
01gpy1v41,Americas,0,0,1,0,0
01gpyzk95,Asia,0,0,1,0,0
01gq10q51,Europe,0,0,1,0,0
01gq88837,Europe,0,0,1,0,0
01gqah619,Asia,0,0,1,0,0
01gqdjc98,Asia,0,0,1,0,0
01gqe3t73,Asia,0,0,1,0,1
01gqnz112,Europe,0,0,1,0,0
01gqqqf26,Africa,0,0,1,0,0
01gr09x64,Oceania,0,0,1,0,0
01gr30f96,Africa,0,0,1,0,0
01gr3kq91,Americas,0,0,1,0,0
01gr7hw08,Europe,0,0,1,0,0
01grdhw06,Asia,0,0,1,0,0
01grm2d66,Africa,0,0,1,0,0
01grm4y17,Europe,0,0,1,0,0
01grmf894,Europe,0,0,1,0,0
01grq2104,Americas,0,0,1,0,0
01gs1cg95,Americas,0,0,1,0,0
01gshyb58,Asia,0,0,1,0,0
01gsm0s82,Americas,0,0,1,0,0
01gsr9f55,Europe,0,0,1,0,0
01gst4g14,Americas,0,0,1,0,0
01gsv1y98,Asia,0,0,1,0,0
01gswc231,Europe,0,0,1,0,0
01gswfc04,Americas,0,0,1,0,0
01gsxb553,Africa,0,0,1,0,0
01gsyn886,Americas,0,0,1,0,0
01gt7sg63,Americas,0,0,1,0,0
01gtctx88,Europe,0,0,1,0,0
01gtgc095,Asia,0,0,1,0,0
01gtjxz83,Europe,0,0,1,0,0
01gtph098,Asia,0,0,1,0,0
01gtsa866,Europe,0,0,1,0,0
01gtsrs29,Europe,0,0,1,0,0
01gtvs751,Asia,0,0,1,1,1
01gtvsc36,Americas,0,0,1,0,0
01gtybw70,Americas,0,0,1,0,0
01gv74p78,Americas,0,0,1,0,1
01gvaa828,Europe,0,0,1,0,0
01gvfxs59,Asia,0,0,1,0,0
01gvkyp03,Asia,0,0,1,0,1
01gvmn480,Asia,0,0,1,0,0
01gw0xq27,Americas,0,0,1,0,0
01gw2gb17,Europe,0,0,1,0,0
01gw3d370,Americas,1,1,1,1,1
01gw5dy53,Europe,0,0,1,0,0
01gw91x75,Asia,0,0,1,0,0
01gwm7a05,Africa,0,0,1,0,0
01gwmqw64,Asia,0,0,1,0,0
01gwn6z70,Americas,0,0,1,0,0
01gwrbq98,Asia,0,0,1,0,0
01gx26191,Asia,0,0,1,0,0
01gx2kf62,Europe,0,0,1,0,0
01gxb7577,Europe,0,0,1,0,0
01gxfn525,Americas,0,0,1,0,0
01gxrtw55,Europe,0,0,1,0,0
01gxs7p86,Americas,0,0,1,0,0
01gxyxa13,Americas,0,0,1,0,0
01gybxp05,Europe,0,0,1,0,0
01gycem28,Americas,0,0,1,0,0
01gycsq30,Europe,0,0,1,0,0
01gyggx34,Asia,0,0,1,0,0
01gyh5y52,Americas,0,0,1,0,0
01gykgk63,Europe,0,0,1,0,0
01gymhc20,Europe,0,0,1,0,0
01gynte55,Americas,0,0,1,0,0
01gyw2394,Europe,0,0,1,0,0
01gyxrk03,Europe,1,1,1,0,0
01gz5zx42,Europe,0,0,1,0,0
01gzemj61,Europe,0,0,1,0,0
01gzkdv90,Asia,0,0,1,0,0
01gzszr18,Europe,0,0,1,0,0
01gzy0g74,Americas,0,0,1,0,0
01gzye136,Europe,0,0,1,0,0
01h027j09,Asia,0,0,1,0,0
01h04ms65,Americas,0,0,1,0,0
01h06db67,Europe,0,0,1,0,0
01h06nz15,Oceania,0,0,1,0,0
01h0a3k64,Europe,0,0,1,0,0
01h0bbn98,Americas,0,0,1,0,0
01h0ca774,Africa,0,0,1,0,0
01h0eq657,Americas,0,0,1,0,0
01h0ffh48,Europe,0,0,1,0,0
01h0h7640,Europe,0,0,1,0,0
01h0pkb03,Asia,0,0,1,0,0
01h0zpd94,Asia,0,0,1,0,0
01h14ww21,Europe,0,0,1,0,1
01h153k55,Americas,0,0,1,0,0
01h1bc022,Americas,0,0,1,0,0
01h1jbk91,Europe,0,0,1,0,0
01h1szm41,Americas,0,0,1,0,0
01h21cs69,Europe,0,0,1,0,0
01h22ap11,Americas,0,0,1,0,1
01h2d3422,Americas,0,0,1,0,0
01h2hg078,Asia,0,0,1,0,1
01h2jcs31,Americas,0,0,1,0,0
01h2m4f20,Asia,0,0,1,0,0
01h2p4517,Americas,0,0,1,0,0
01h2p6e89,Europe,0,0,1,0,0
01h2taq97,Americas,0,0,1,0,0
01h2vtb84,Europe,0,0,1,0,0
01h3bmp72,Europe,0,0,1,0,0
01h3fm945,Asia,0,0,1,0,1
01h3hm524,Asia,0,0,1,0,0
01h3yks88,Americas,0,0,1,0,0
01h41r361,Asia,0,0,1,0,0
01h42mb65,Americas,0,0,1,0,0
01h439d80,Asia,0,0,1,0,0
01h48bs12,Asia,0,0,1,0,0
01h494015,Europe,0,0,1,0,0
01h4ass90,Americas,0,0,1,0,0
01h4bh480,Asia,0,0,1,0,0
01h4f0m46,Asia,0,0,1,0,0
01h4fxd96,Europe,0,0,1,0,1
01h4hqc60,Americas,0,0,1,0,0
01h4kpz66,Asia,0,0,1,0,0
01h4ne021,Africa,0,0,1,0,0
01h4rpv44,Europe,0,0,1,0,0
01h4rra97,Europe,0,0,1,0,0
01h4ywk72,Africa,0,0,1,0,0
01h527v58,Europe,0,0,1,0,0
01h531d29,Americas,0,0,1,0,0
01h547a76,Asia,0,0,1,0,0
01h558915,Americas,0,0,1,0,0
01h55mk94,Asia,0,0,1,0,0
01h5d6x15,Asia,0,0,1,0,0
01h5tnr73,Americas,0,0,1,0,0
01h5wyd82,Asia,0,0,1,0,0
01h5xyq84,Europe,0,0,1,0,0
01h5ykb44,Europe,0,0,1,0,0
01h62a972,Americas,0,0,1,0,0
01h65nt31,Americas,0,0,1,0,0
01h6cpb10,Americas,0,0,1,0,0
01h6cr239,Asia,0,0,1,0,0
01h6ecw13,Asia,0,0,1,0,1
01h6ezd77,Americas,0,0,1,0,0
01h6frr69,Asia,0,0,1,1,0
01h6hv014,Europe,0,0,1,0,0
01h6pze39,Americas,0,0,1,0,0
01h6z2q77,Europe,0,0,1,0,0
01h745q46,Americas,0,0,1,0,0
01h772984,Americas,0,0,1,0,0
01h79xg57,Europe,0,0,1,0,0
01h7cca57,Asia,0,0,1,0,1
01h7fye62,Americas,0,0,1,0,0
01h7g8502,Asia,0,0,1,0,0
01h7hvj14,Europe,0,0,1,0,0
01h7jse56,Americas,0,0,1,0,0
01h7phh70,Asia,0,0,1,0,0
01h7rq191,Europe,0,0,1,0,0
01h7vw195,Europe,0,0,1,0,0
01h814g24,Asia,0,0,1,0,0
01h84at96,Europe,0,0,1,0,0
01h85cx24,Asia,0,0,1,0,0
01h85hm56,Asia,0,0,1,0,1
01h89k731,Europe,0,0,1,0,0
01h8c9041,Asia,0,0,1,0,0
01h8ey223,Europe,0,0,1,0,0
01h8fgw60,Asia,0,0,1,0,0
01h8my706,Europe,0,0,1,0,0
01h8mzz32,Europe,0,0,1,0,0
01h8pf755,Europe,0,0,1,1,0
01h8xv021,Americas,0,0,1,0,0
01h8y6y39,Asia,0,0,1,0,1
01h8yh819,Americas,0,0,1,0,0
01h8yp048,Americas,0,0,1,0,0
01h900f45,Americas,0,0,1,0,0
01h95gp06,Americas,0,0,1,0,0
01h96am38,Asia,0,0,1,0,0
01h98yw98,Europe,0,0,1,0,0
01h9c4672,Americas,0,0,1,0,0
01h9g5w38,Americas,0,0,1,0,0
01h9gbf83,Asia,0,0,1,0,0
01h9sha04,Europe,0,0,1,0,0
01h9v1373,Asia,0,0,1,0,0
01h9y0t02,Americas,0,0,1,0,1
01h9zz434,Asia,0,0,1,0,0
01ha10g31,Asia,0,0,1,0,0
01ha22c77,Europe,0,0,1,0,0
01ha5h612,Europe,0,0,1,0,0
01ha6bm93,Americas,0,0,1,0,0
01ha8kc92,Americas,0,0,1,0,0
01haca926,Americas,0,0,1,0,0
01hafxd32,Americas,0,0,1,0,0
01hahmf81,Americas,0,0,1,0,0
01hahzp71,Asia,0,0,1,0,0
01has8079,Asia,0,0,1,0,0
01hb6tn62,Americas,0,0,1,0,0
01hb8gc46,Europe,0,0,1,0,0
01hb96w20,Europe,0,0,1,0,0
01hbes477,Americas,0,0,1,0,0
01hbex578,Asia,0,0,1,0,0
01hbgfy53,Americas,0,0,1,0,0
01hbm5940,Asia,0,0,1,0,0
01hbq4r90,Europe,0,0,1,0,0
01hbyc103,Europe,0,0,1,0,0
01hbz7518,Europe,0,0,1,0,0
01hbz8t53,Asia,0,0,1,0,0
01hc8k527,Americas,0,0,1,0,0
01hcawk58,Asia,0,0,1,0,0
01hcc6p91,Europe,0,0,1,0,0
01hcd4187,Americas,0,0,1,0,0
01hcefx46,Asia,0,0,1,0,0
01hcfbh13,Asia,0,0,1,0,0
01hcrwv94,Americas,0,0,1,0,0
01hctzw61,Asia,0,0,1,0,0
01hcvr073,Asia,0,0,1,0,0
01hcx6992,Europe,1,1,1,1,0
01hcyya48,Americas,0,0,1,0,1
01hd27x96,Europe,0,0,1,0,0
01hd54v98,Americas,0,0,1,0,0
01hdcyq69,Europe,0,0,1,0,0
01hdgge16,Asia,0,0,1,0,0
01hdk3d05,Americas,0,0,1,0,0
01hdkb925,Europe,0,0,1,0,0
01hdnty41,Americas,0,0,1,0,0
01he0tp29,Americas,0,0,1,0,0
01he2y745,Asia,0,0,1,0,0
01he7e113,Asia,0,0,1,0,0
01heabd70,Americas,0,0,1,0,0
01hefnn22,Americas,0,0,1,0,0
01hehsy63,Americas,0,0,1,0,0
01herdm14,Americas,0,0,1,0,0
01hewbk46,Americas,0,0,1,0,1
01hf1t666,Europe,0,0,1,0,0
01hf2y314,Americas,0,0,1,0,0
01hf44t80,Asia,0,0,1,0,0
01hf47s86,Europe,0,0,1,0,0
01hf8qc75,Asia,0,0,1,0,0
01hfc4a93,Europe,0,0,1,0,0
01hffx244,Europe,0,0,1,0,0
01hfgte37,Americas,0,0,1,0,0
01hfpy566,Asia,0,0,1,0,0
01hfvpj82,Asia,0,0,1,0,0
01hfye903,Europe,0,0,1,0,0
01hg13988,Europe,0,0,1,0,0
01hg1m326,Europe,0,0,1,0,0
01hg31662,Asia,0,0,1,0,1
01hg8p552,Europe,0,0,1,0,0
01hg8wj19,Oceania,0,0,1,0,0
01hg95g34,Europe,0,0,1,0,0
01hgb6e08,Asia,0,0,1,0,1
01hgbws94,Americas,0,0,1,0,0
01hgdcb87,Asia,0,0,1,0,0
01hgeey64,Europe,0,0,1,0,0
01hgg7b81,Asia,0,0,1,0,0
01hght844,Americas,0,0,1,0,0
01hgj5t98,Americas,0,0,1,0,0
01hgpf702,Africa,0,0,1,0,0
01hgvdq15,Americas,0,0,1,0,0
01hgxez56,Europe,0,0,1,0,0
01hh2jh68,Europe,0,0,1,0,0
01hh45364,Asia,0,0,1,0,1
01hh9ag93,Asia,0,0,1,0,0
01hhbtp58,Africa,0,0,1,0,0
01hhczc28,Africa,0,0,1,0,0
01hhf7w52,Asia,1,1,1,1,0
01hhj0x41,Europe,0,0,1,0,0
01hhm9k47,Americas,0,0,1,0,0
01hhn8329,Europe,0,0,1,0,0
01hhnmk90,Asia,0,0,1,0,0
01hhqsm59,Oceania,0,0,1,0,1
01hhs1p93,Europe,0,0,1,0,0
01hht6e57,Asia,0,0,1,0,0
01hj4y249,Americas,0,0,1,0,0
01hj51r83,Asia,0,0,1,0,0
01hjfcg50,Africa,0,0,1,0,0
01hjhm267,Europe,0,0,1,0,0
01hjj5n27,Africa,0,0,1,0,0
01hjn9g45,Asia,0,0,1,0,0
01hjzeq58,Asia,1,1,1,1,1
01hk15q16,Americas,0,0,1,0,0
01hk19p23,Asia,0,0,1,0,0
01hk5ha98,Europe,0,0,1,0,0
01hk6w656,Asia,0,0,1,0,0
01hkc4630,Europe,0,0,1,0,0
01hkc5g98,Americas,0,0,1,0,0
01hkncq81,Asia,0,0,1,0,0
01hky8m83,Asia,0,0,1,0,0
01hkztv15,Americas,0,0,1,0,0
01hm85r97,Europe,0,0,1,0,0
01hmaf534,Americas,0,0,1,0,0
01hmams76,Europe,0,0,1,0,0
01hmd1y41,Americas,0,0,1,0,0
01hmmsr16,Europe,0,0,1,0,0
01hmp0h76,Europe,0,0,1,0,0
01hmp5p66,Americas,0,0,1,0,0
01hmrqc81,Europe,0,0,1,0,0
01hmrs507,Asia,0,0,1,0,0
01hmsgz49,Asia,0,0,1,0,0
01hn2d233,Europe,0,0,1,0,0
01hn2pk88,Asia,0,0,1,0,0
01hn8xm90,Europe,0,0,1,0,0
01hnk0667,Europe,0,0,1,0,0
01hnnne31,Asia,0,0,1,0,0
01hnrbb29,Europe,0,0,1,1,0
01hntn815,Europe,0,0,1,0,0
01hnv8x68,Europe,0,0,1,0,0
01hnzmd62,Americas,0,0,1,0,0
01hp6xm80,Americas,0,0,1,0,0
01hp71z51,Europe,0,0,1,0,0
01hpb1x88,Americas,0,0,1,0,0
01hpbbx98,Europe,0,0,1,0,0
01hpbhh43,Europe,0,0,1,0,0
01hpg6340,Europe,0,0,1,0,0
01hpjfm62,Americas,0,0,1,0,0
01hpqfm28,Americas,0,0,1,0,1
01hprsv49,Europe,0,0,1,0,0
01hpwkg10,Europe,0,0,1,0,0
01hpz8r71,Asia,0,0,1,0,0
01hpzjf11,Africa,0,0,1,0,0
01hq59z49,Europe,0,0,1,0,0
01hq7pd83,Asia,0,0,1,0,0
01hq89f96,Europe,0,0,1,0,1
01hq9q866,Asia,0,0,1,0,0
01hqfk569,Asia,0,0,1,0,0
01hqp1g48,Europe,0,0,1,0,0
01hqrb170,Europe,0,0,1,0,0
01hqsy415,Americas,0,0,1,0,0
01hr4k271,Asia,0,0,1,0,0
01hr74d22,Americas,0,0,1,0,0
01hr83286,Africa,0,0,1,0,0
01hr9q823,Americas,0,0,1,0,0
01hrt5088,Americas,0,0,1,0,0
01hrtf583,Europe,0,0,1,0,0
01hrxxx24,Americas,0,0,1,0,0
01hrz5b21,Americas,0,0,1,0,0
01hs21r74,Asia,0,0,1,0,0
01hs43g67,Americas,0,0,1,0,0
01hs54b18,Americas,0,0,1,0,0
01hs8x754,Africa,0,0,1,0,1
01hsff479,Americas,0,0,1,0,0
01hshyz77,Americas,0,0,1,0,0
01hsjcv06,Europe,0,0,1,0,0
01hssm416,Europe,0,0,1,0,0
01hssw521,Asia,0,0,1,0,0
01hsw0492,Europe,0,0,1,0,0
01hsx4r68,Asia,0,0,1,0,0
01ht2b307,Asia,0,0,1,0,0
01ht74751,Americas,0,0,1,0,0
01htb3a72,Americas,0,0,1,0,0
01htfbe02,Europe,0,0,1,0,0
01htgmk28,Americas,0,0,1,0,0
01hthpr47,Europe,0,0,1,0,0
01htjvr84,Africa,0,0,1,0,0
01htsap06,Europe,0,0,1,0,0
01htwz965,Europe,0,0,1,0,0
01htygx54,Europe,0,0,1,0,0
01hv1yg09,Americas,0,0,1,0,0
01hv3m305,Europe,0,0,1,0,0
01hv74g78,Americas,0,0,1,0,0
01hv86c27,Europe,0,0,1,0,0
01hv94n30,Asia,0,0,1,0,1
01hvjym56,Asia,0,0,1,0,0
01hvpjq66,Americas,0,0,1,0,0
01hvq8642,Americas,0,0,1,0,0
01hvx5h04,Asia,1,1,1,1,1
01hw00g98,Europe,0,0,1,0,0
01hw7wf62,Asia,0,0,1,0,0
01hw93t68,Americas,0,0,1,0,0
01hwamj44,Europe,0,0,1,0,0
01hwc7828,Africa,0,0,1,0,0
01hwhm419,Europe,0,0,1,0,0
01hwpsz06,Europe,0,0,1,0,0
01hwrdv70,Europe,0,0,1,0,0
01hx00y13,Asia,0,0,1,0,0
01hx09q43,Americas,0,0,1,0,0
01hx6v225,Americas,0,0,1,0,0
01hx92781,Americas,0,0,1,0,0
01hxaqe16,Asia,0,0,1,0,0
01hxbnq19,Europe,0,0,1,0,0
01hxc5h53,Europe,0,0,1,0,0
01hxtdq06,Americas,0,0,1,0,0
01hxy9878,Europe,1,1,1,1,1
01hxzmb15,Africa,0,0,1,0,0
01hy2c330,Europe,0,0,1,0,0
01hy4qx27,Americas,0,0,1,0,1
01hy8fk80,Asia,0,0,1,0,0
01hyb7g80,Americas,0,0,1,0,0
01hyg6578,Europe,0,0,1,0,0
01hygy214,Europe,0,0,1,0,0
01hynnt93,Europe,0,0,1,0,0
01hys1667,Europe,0,0,1,0,0
01hyzmp36,Asia,0,0,1,0,0
01hz1eb30,Europe,0,0,1,0,0
01hz4v948,Asia,1,1,1,1,1
01hz5c771,Europe,0,0,1,0,0
01hza1144,Oceania,0,0,1,0,0
01hzc1b78,Europe,0,0,1,0,0
01hzdv945,Asia,0,0,1,0,1
01hzj5y23,Americas,0,0,1,0,0
01hzjbc83,Europe,0,0,1,0,0
01hzjpk73,Americas,0,0,1,0,0
01hznc410,Asia,0,0,1,0,1
01hzsk060,Europe,0,0,1,0,0
01j00x585,Americas,0,0,1,0,0
01j043w21,Americas,0,0,1,0,0
01j0ds221,Asia,0,0,1,0,0
01j0jk666,Americas,0,0,1,0,0
01j0mn732,Europe,0,0,1,0,0
01j0mz257,Americas,0,0,1,0,0
01j0n2h15,Americas,0,0,1,0,0
01j0qa041,Europe,0,0,1,0,0
01j157486,Europe,0,0,1,0,0
01j15gd68,Americas,0,0,1,0,0
01j17xg39,Americas,0,0,1,0,0
01j1caa04,Europe,0,0,1,0,0
01j1cwt71,Americas,0,0,1,0,0
01j1d9a35,Americas,0,0,1,0,0
01j1eb875,Europe,0,0,1,0,0
01j1gwp17,Americas,0,0,1,0,0
01j1n1798,Europe,0,0,1,0,0
01j1n9y37,Americas,0,0,1,0,0
01j1np431,Asia,0,0,1,0,0
01j1pyg35,Americas,0,0,1,0,0
01j1rma10,Asia,0,0,1,1,0
01j1w4v71,Europe,0,0,1,0,0
01j1w6v73,Americas,0,0,1,0,0
01j1wt659,Asia,0,0,1,0,0
01j1yd225,Europe,0,0,1,0,0
01j1yd322,Asia,0,0,1,0,0
01j20wc74,Americas,0,0,1,0,0
01j25h453,Americas,0,0,1,0,0
01j262e40,Europe,0,0,1,0,0
01j2dwr66,Europe,0,0,1,0,0
01j2e9t73,Asia,0,0,1,0,0
01j2kd606,Americas,0,0,1,0,0
01j2rpy06,Asia,0,0,1,0,0
01j33fx63,Asia,0,0,1,0,0
01j33xk10,Europe,0,0,1,0,1
01j3ge177,Americas,0,0,1,0,0
01j3tkf69,Europe,0,0,1,0,0
01j3vsz59,Americas,0,0,1,0,0
01j45tp19,Europe,0,0,1,0,0
01j495q26,Asia,0,0,1,0,0
01j49yd81,Asia,0,0,1,0,0
01j4ba358,Asia,0,0,1,0,1
01j4fzm59,Americas,0,0,1,0,0
01j4h9t83,Oceania,0,0,1,0,0
01j4j8g47,Americas,0,0,1,0,0
01j4pjp70,Americas,0,0,1,0,0
01j4v3x97,Asia,1,1,1,1,0
01j4vgr28,Europe,0,0,1,0,0
01j4wpj84,Europe,0,0,1,0,0
01j511762,Asia,0,0,1,0,0
01j538c21,Americas,0,0,1,0,0
01j543957,Americas,0,0,1,0,0
01j56e062,Americas,0,0,1,0,0
01j5adv11,Africa,0,0,1,0,0
01j5aph50,Asia,0,0,1,0,0
01j5awv26,Asia,0,0,1,0,0
01j5et233,Americas,0,0,1,0,0
01j5kpq29,Americas,0,0,1,0,0
01j5n9f07,Europe,0,0,1,0,0
01j5rta38,Americas,0,0,1,0,0
01j5v0d02,Europe,0,0,1,0,0
01j5wgc53,Asia,0,0,1,0,0
01j5zzr31,Europe,0,0,1,0,0
01j60q321,Americas,0,0,1,0,0
01j64ar73,Europe,0,0,1,0,0
01j65xt21,Asia,0,0,1,0,0
01j6cta96,Europe,0,0,1,0,0
01j6drw72,Europe,0,0,1,0,0
01j6h9w88,Europe,0,0,1,0,0
01j6j9107,Americas,0,0,1,0,0
01j6sxy67,Asia,0,0,1,0,0
01j6t9363,Africa,0,0,1,0,0
01j6zr344,Africa,0,0,1,0,0
01j77q308,Asia,0,0,1,0,0
01j780996,Europe,0,0,1,0,0
01j78w442,Americas,0,0,1,0,0
01j7azy31,Asia,0,0,1,0,0
01j7c0b24,Americas,0,0,1,0,1
01j7ed328,Europe,0,0,1,0,0
01j7j0055,Europe,0,0,1,0,0
01j7kyf72,Europe,0,0,1,0,0
01j7nq853,Americas,1,1,1,1,0
01j7r2734,Asia,0,0,1,0,0
01j7rg942,Americas,0,0,1,0,0
01j7x7d84,Africa,0,0,1,0,0
01j811c15,Europe,0,0,1,0,0
01j818n92,Europe,0,0,1,0,0
01j8bzd71,Europe,0,0,1,0,0
01j8cv720,Asia,0,0,1,0,0
01j8e0j24,Americas,0,0,1,0,1
01j8exy17,Asia,0,0,1,0,0
01j8kmv80,Asia,0,0,1,0,0
01j8qgg43,Europe,0,0,1,0,0
01j8wfy63,Americas,0,0,1,0,0
01j8znm98,Americas,0,0,1,0,0
01j903a45,Americas,0,0,1,0,1
01j99nc54,Europe,0,0,1,1,1
01j9bf827,Americas,0,0,1,0,0
01j9c2p04,Europe,0,0,1,0,0
01j9f6752,Europe,0,0,1,0,0
